,,,"Peel, Regional municipality [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Mother tongue","              Kurdish",,     305,,     185,,     120,,    6665,,    3615,,    3050,
"Mother tongue","              Pashto",,    1835,,     940,,     900,,   10950,,    5630,,    5315,
"Mother tongue","              Persian (Farsi)",,    8565,,    4300,,    4265,,  122070,,   61025,,   61040,
"Mother tongue","            Indo-Iranian languages; n.i.e.",,     620,,     310,,     305,,    2565,,    1350,,    1215,
"Mother tongue","          Italic (Romance) languages",,   83815,,   40065,,   43750,,  614525,,  295030,,  319490,
"Mother tongue","            Catalan",,      10,,       5,,       5,,     285,,     150,,     135,
"Mother tongue","            Italian",,   24420,,   12155,,   12265,,  231040,,  112440,,  118600,
"Mother tongue","            Portuguese",,   27685,,   13215,,   14465,,  150000,,   72280,,   77715,
"Mother tongue","            Romanian",,    3600,,    1705,,    1900,,   41755,,   19565,,   22190,
"Mother tongue","            Spanish",,   28075,,   12970,,   15110,,  191025,,   90390,,  100630,
"Mother tongue","            Italic (Romance) languages; n.i.e.",,      35,,      20,,      15,,     420,,     200,,     215,
"Mother tongue","        Japanese",,    1050,,     395,,     650,,   13260,,    4590,,    8670,
"Mother tongue","        Kartvelian languages",,      40,,      25,,      20,,    1200,,     635,,     565,
"Mother tongue","          Georgian",,      40,,      25,,      20,,    1200,,     635,,     565,
"Mother tongue","        Korean",,    5210,,    2455,,    2760,,   69775,,   32035,,   37740,
"Mother tongue","        Mongolic languages",,      35,,      15,,      15,,     405,,     180,,     220,
"Mother tongue","          Mongolian",,      30,,      15,,      15,,     405,,     180,,     225,
"Mother tongue","        Niger-Congo languages",,    7645,,    3565,,    4080,,   35760,,   16705,,   19050,
"Mother tongue","          Akan (Twi)",,    3425,,    1595,,    1835,,    9695,,    4510,,    5190,
"Mother tongue","          Bamanankan",,       5,,       0,,       5,,     140,,      60,,      80,
"Mother tongue","          Edo",,     260,,     110,,     155,,    1140,,     475,,     670,
"Mother tongue","          Ewe",,     130,,      55,,      70,,     560,,     270,,     295,
"Mother tongue","          Fulah (Pular; Pulaar; Fulfulde)",,      30,,      15,,      15,,     365,,     180,,     185,
"Mother tongue","          Ga",,     185,,      85,,     100,,     600,,     275,,     325,
"Mother tongue","          Ganda",,      95,,      40,,      50,,     760,,     360,,     400,
"Mother tongue","          Igbo",,     550,,     280,,     270,,    2090,,    1080,,    1010,
"Mother tongue","          Lingala",,      55,,      25,,      30,,     850,,     365,,     485,
"Mother tongue","          Rundi (Kirundi)",,      75,,      30,,      45,,    1430,,     640,,     785,
"Mother tongue","          Kinyarwanda (Rwanda)",,      65,,      25,,      40,,    1330,,     545,,     785,
"Mother tongue","          Shona",,     170,,      85,,      90,,    1455,,     660,,     790,
"Mother tongue","          Swahili",,     560,,     250,,     310,,    5525,,    2540,,    2985,
"Mother tongue","          Wolof",,      30,,      15,,      20,,     290,,     145,,     150,
"Mother tongue","          Yoruba",,    1295,,     640,,     655,,    4365,,    2260,,    2105,
"Mother tongue","          Niger-Congo languages; n.i.e.",,     705,,     315,,     390,,    5155,,    2345,,    2810,
"Mother tongue","        Nilo-Saharan languages",,      70,,      40,,      25,,    1610,,     810,,     800,
"Mother tongue","          Dinka",,       5,,       5,,       0,,     345,,     170,,     175,
"Mother tongue","          Nilo-Saharan languages; n.i.e.",,      60,,      35,,      25,,    1260,,     635,,     625,
"Mother tongue","        Sign languages",,     285,,     145,,     135,,    3030,,    1570,,    1455,
"Mother tongue","          American Sign Language",,      90,,      50,,      40,,    1305,,     640,,     670,
"Mother tongue","          Quebec Sign Language",,       0,,       0,,       0,,      20,,      10,,      15,
"Mother tongue","          Sign languages; n.i.e",,     195,,     100,,      95,,    1700,,     925,,     780,
"Mother tongue","        Sino-Tibetan languages",,   49980,,   23310,,   26670,,  611795,,  284865,,  326935,
"Mother tongue","          Chinese languages",,   49500,,   23075,,   26420,,  602610,,  280340,,  322270,
"Mother tongue","            Cantonese",,   19885,,    9240,,   10650,,  275315,,  128090,,  147220,
"Mother tongue","            Hakka",,     470,,     220,,     255,,    6985,,    3140,,    3840,
"Mother tongue","            Mandarin",,   25860,,   12120,,   13735,,  283735,,  132275,,  151460,
"Mother tongue","            Min Dong",,      35,,      20,,      20,,     855,,     405,,     450,
"Mother tongue","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,    1460,,     655,,     800,,   13545,,    6240,,    7300,
"Mother tongue","            Wu (Shanghainese)",,     625,,     280,,     350,,    6300,,    2825,,    3470,
"Mother tongue","            Chinese; n.o.s.",,    1140,,     535,,     605,,   15645,,    7235,,    8410,
"Mother tongue","            Chinese languages; n.i.e.",,      20,,      15,,       5,,     240,,     120,,     120,
"Mother tongue","          Tibeto-Burman languages",,     485,,     240,,     245,,    9185,,    4520,,    4660,
"Mother tongue","            Burmese",,     200,,      90,,     105,,    1640,,     775,,     865,
"Mother tongue","            Karenic languages",,      10,,       5,,       5,,    1730,,     865,,     860,
"Mother tongue","            Tibetan",,     190,,      95,,      95,,    5115,,    2530,,    2585,
"Mother tongue","            Tibeto-Burman languages; n.i.e.",,      80,,      50,,      40,,     700,,     345,,     350,
"Mother tongue","        Tai-Kadai languages",,     880,,     360,,     515,,    8485,,    3535,,    4945,
"Mother tongue","          Lao",,     640,,     300,,     345,,    5190,,    2480,,    2710,
"Mother tongue","          Thai",,     235,,      60,,     170,,    3270,,    1045,,    2220,
"Mother tongue","          Tai-Kadai languages; n.i.e",,       5,,       0,,       0,,      25,,      10,,      15,
"Mother tongue","        Turkic languages",,    1850,,     935,,     915,,   22615,,   11745,,   10870,
"Mother tongue","          Azerbaijani",,      75,,      35,,      40,,    1990,,    1070,,     920,
"Mother tongue","          Turkish",,    1610,,     820,,     790,,   18415,,    9610,,    8810,
"Mother tongue","          Uyghur",,      85,,      40,,      40,,     515,,     255,,     260,
"Mother tongue","          Uzbek",,      45,,      25,,      25,,    1055,,     515,,     545,
"Mother tongue","          Turkic languages; n.i.e.",,      35,,      20,,      20,,     640,,     295,,     345,
"Mother tongue","        Uralic languages",,    2890,,    1330,,    1560,,   50670,,   23095,,   27570,
"Mother tongue","          Estonian",,     215,,     100,,     115,,    4205,,    1810,,    2400,
"Mother tongue","          Finnish",,     225,,      90,,     135,,    9720,,    4140,,    5580,
"Mother tongue","          Hungarian",,    2450,,    1135,,    1310,,   36740,,   17150,,   19590,
"Mother tongue","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Mother tongue","        Other languages; n.i.e.",,     240,,     120,,     120,,    1475,,     780,,     690,
"Mother tongue","  Multiple responses",,   70495,,   34735,,   35765,,  365910,,  176250,,  189660,
"Mother tongue","    English and French",,    3220,,    1455,,    1765,,   54045,,   25165,,   28880,
"Mother tongue","    English and non-official language",,   64105,,   31895,,   32210,,  288285,,  140345,,  147940,
"Mother tongue","    French and non-official language",,    1315,,     565,,     750,,   12565,,    5735,,    6830,
"Mother tongue","    English; French and non-official language",,    1855,,     820,,    1040,,   11010,,    5000,,    6005,
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",19, 1375800,,  676520,,  699280,,13312865,, 6503875,, 6808990,
"Language spoken most often at home","  Single responses",, 1202795,,  591040,,  611760,,12522045,, 6123955,, 6398085,
"Language spoken most often at home","    Official languages",,  843850,,  416880,,  426970,,10605725,, 5214425,, 5391300,
"Language spoken most often at home","      English",,  838125,,  414210,,  423915,,10328680,, 5084885,, 5243800,
"Language spoken most often at home","      French",,    5725,,    2670,,    3055,,  277045,,  129540,,  147500,
"Language spoken most often at home","    Non-official languages",,  358950,,  174155,,  184790,, 1916315,,  909530,, 1006780,
"Language spoken most often at home","      Aboriginal languages",,      30,,      15,,      15,,    9210,,    4600,,    4610,
"Language spoken most often at home","        Algonquian languages",,      15,,       5,,      10,,    8685,,    4370,,    4320,
"Language spoken most often at home","          Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","          Cree-Montagnais languages",,       5,,       5,,       5,,    2370,,    1205,,    1165,
"Language spoken most often at home","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Montagnais (Innu)",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Moose Cree",,       0,,       0,,       0,,      10,,      10,,       5,
"Language spoken most often at home","            Naskapi",,       0,,       0,,       0,,      10,,       5,,       5,
"Language spoken most often at home","            Northern East Cree",,       0,,       0,,       0,,      20,,      10,,      15,
"Language spoken most often at home","            Plains Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Swampy Cree",,       0,,       0,,       0,,     105,,      50,,      55,
"Language spoken most often at home","            Woods Cree",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","            Cree; n.o.s.",,       0,,       0,,       0,,    2220,,    1135,,    1085,
"Language spoken most often at home","          Eastern Algonquian languages",,       5,,       0,,       5,,       5,,       5,,       5,
"Language spoken most often at home","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Mi'kmaq",,       5,,       0,,       5,,       5,,       5,,       0,
"Language spoken most often at home","          Ojibway-Potawatomi languages",,       0,,       0,,       5,,    6305,,    3155,,    3145,
"Language spoken most often at home","            Algonquin",,       0,,       0,,       0,,       5,,       0,,       0,
"Language spoken most often at home","            Ojibway",,       0,,       0,,       0,,    3315,,    1695,,    1620,
"Language spoken most often at home","            Oji-Cree",,       5,,       0,,       0,,    2905,,    1420,,    1490,
"Language spoken most often at home","            Ottawa (Odawa)",,       5,,       0,,       0,,      75,,      40,,      35,
"Language spoken most often at home","          Algonquian languages; n.i.e.",,       5,,       0,,       5,,       5,,       0,,       0,
"Language spoken most often at home","        Athabaskan languages",,       5,,       0,,       0,,      20,,      10,,      10,
"Language spoken most often at home","          Northern Athabaskan languages",,       5,,       5,,       0,,      15,,      10,,      10,
"Language spoken most often at home","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
