,,,"Middlesex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Mother tongue","              Persian (Farsi)",,    1910,,     955,,     950,,  122070,,   61025,,   61040,
"Mother tongue","            Indo-Iranian languages; n.i.e.",,      30,,      15,,      15,,    2565,,    1350,,    1215,
"Mother tongue","          Italic (Romance) languages",,   18775,,    8930,,    9845,,  614525,,  295030,,  319490,
"Mother tongue","            Catalan",,      15,,       5,,      10,,     285,,     150,,     135,
"Mother tongue","            Italian",,    3155,,    1565,,    1590,,  231040,,  112440,,  118600,
"Mother tongue","            Portuguese",,    5930,,    2805,,    3125,,  150000,,   72280,,   77715,
"Mother tongue","            Romanian",,     855,,     390,,     465,,   41755,,   19565,,   22190,
"Mother tongue","            Spanish",,    8810,,    4155,,    4655,,  191025,,   90390,,  100630,
"Mother tongue","            Italic (Romance) languages; n.i.e.",,      15,,      10,,       5,,     420,,     200,,     215,
"Mother tongue","        Japanese",,     230,,      90,,     140,,   13260,,    4590,,    8670,
"Mother tongue","        Kartvelian languages",,       0,,       0,,       0,,    1200,,     635,,     565,
"Mother tongue","          Georgian",,       0,,       0,,       0,,    1200,,     635,,     565,
"Mother tongue","        Korean",,    2760,,    1280,,    1480,,   69775,,   32035,,   37740,
"Mother tongue","        Mongolic languages",,       0,,       0,,       0,,     405,,     180,,     220,
"Mother tongue","          Mongolian",,       0,,       0,,       0,,     405,,     180,,     225,
"Mother tongue","        Niger-Congo languages",,     655,,     315,,     340,,   35760,,   16705,,   19050,
"Mother tongue","          Akan (Twi)",,      70,,      30,,      35,,    9695,,    4510,,    5190,
"Mother tongue","          Bamanankan",,       0,,       0,,       0,,     140,,      60,,      80,
"Mother tongue","          Edo",,       5,,       0,,       0,,    1140,,     475,,     670,
"Mother tongue","          Ewe",,      10,,      10,,       5,,     560,,     270,,     295,
"Mother tongue","          Fulah (Pular; Pulaar; Fulfulde)",,       0,,       5,,       0,,     365,,     180,,     185,
"Mother tongue","          Ga",,      15,,       5,,      15,,     600,,     275,,     325,
"Mother tongue","          Ganda",,      20,,      10,,      10,,     760,,     360,,     400,
"Mother tongue","          Igbo",,      40,,      25,,      20,,    2090,,    1080,,    1010,
"Mother tongue","          Lingala",,      20,,      15,,       5,,     850,,     365,,     485,
"Mother tongue","          Rundi (Kirundi)",,      40,,      20,,      15,,    1430,,     640,,     785,
"Mother tongue","          Kinyarwanda (Rwanda)",,      35,,      20,,      20,,    1330,,     545,,     785,
"Mother tongue","          Shona",,      40,,      15,,      20,,    1455,,     660,,     790,
"Mother tongue","          Swahili",,     130,,      60,,      70,,    5525,,    2540,,    2985,
"Mother tongue","          Wolof",,      10,,       5,,       0,,     290,,     145,,     150,
"Mother tongue","          Yoruba",,      65,,      40,,      30,,    4365,,    2260,,    2105,
"Mother tongue","          Niger-Congo languages; n.i.e.",,     150,,      70,,      80,,    5155,,    2345,,    2810,
"Mother tongue","        Nilo-Saharan languages",,     195,,      90,,     110,,    1610,,     810,,     800,
"Mother tongue","          Dinka",,     110,,      50,,      60,,     345,,     170,,     175,
"Mother tongue","          Nilo-Saharan languages; n.i.e.",,      90,,      40,,      50,,    1260,,     635,,     625,
"Mother tongue","        Sign languages",,     180,,      95,,      85,,    3030,,    1570,,    1455,
"Mother tongue","          American Sign Language",,     105,,      60,,      40,,    1305,,     640,,     670,
"Mother tongue","          Quebec Sign Language",,       0,,       0,,       0,,      20,,      10,,      15,
"Mother tongue","          Sign languages; n.i.e",,      75,,      35,,      40,,    1700,,     925,,     780,
"Mother tongue","        Sino-Tibetan languages",,    8800,,    4110,,    4695,,  611795,,  284865,,  326935,
"Mother tongue","          Chinese languages",,    8560,,    3985,,    4570,,  602610,,  280340,,  322270,
"Mother tongue","            Cantonese",,    2000,,     945,,    1055,,  275315,,  128090,,  147220,
"Mother tongue","            Hakka",,      25,,      15,,      10,,    6985,,    3140,,    3840,
"Mother tongue","            Mandarin",,    5860,,    2705,,    3150,,  283735,,  132275,,  151460,
"Mother tongue","            Min Dong",,       5,,       0,,       5,,     855,,     405,,     450,
"Mother tongue","            Min Nan (Chaochow; Teochow; Fukien; Taiwanese)",,     130,,      50,,      75,,   13545,,    6240,,    7300,
"Mother tongue","            Wu (Shanghainese)",,      95,,      40,,      55,,    6300,,    2825,,    3470,
"Mother tongue","            Chinese; n.o.s.",,     440,,     225,,     215,,   15645,,    7235,,    8410,
"Mother tongue","            Chinese languages; n.i.e.",,       5,,       5,,       5,,     240,,     120,,     120,
"Mother tongue","          Tibeto-Burman languages",,     245,,     125,,     120,,    9185,,    4520,,    4660,
"Mother tongue","            Burmese",,      25,,      15,,      10,,    1640,,     775,,     865,
"Mother tongue","            Karenic languages",,     195,,      95,,     100,,    1730,,     865,,     860,
"Mother tongue","            Tibetan",,       0,,       5,,       0,,    5115,,    2530,,    2585,
"Mother tongue","            Tibeto-Burman languages; n.i.e.",,      20,,      10,,      10,,     700,,     345,,     350,
"Mother tongue","        Tai-Kadai languages",,     195,,      85,,     110,,    8485,,    3535,,    4945,
"Mother tongue","          Lao",,     125,,      60,,      65,,    5190,,    2480,,    2710,
"Mother tongue","          Thai",,      75,,      25,,      50,,    3270,,    1045,,    2220,
"Mother tongue","          Tai-Kadai languages; n.i.e",,       0,,       0,,       0,,      25,,      10,,      15,
"Mother tongue","        Turkic languages",,     450,,     245,,     200,,   22615,,   11745,,   10870,
"Mother tongue","          Azerbaijani",,      45,,      20,,      20,,    1990,,    1070,,     920,
"Mother tongue","          Turkish",,     335,,     180,,     150,,   18415,,    9610,,    8810,
"Mother tongue","          Uyghur",,      25,,      15,,      10,,     515,,     255,,     260,
"Mother tongue","          Uzbek",,      10,,       5,,      10,,    1055,,     515,,     545,
"Mother tongue","          Turkic languages; n.i.e.",,      25,,      20,,      10,,     640,,     295,,     345,
"Mother tongue","        Uralic languages",,    1390,,     645,,     745,,   50670,,   23095,,   27570,
"Mother tongue","          Estonian",,      50,,      20,,      30,,    4205,,    1810,,    2400,
"Mother tongue","          Finnish",,     105,,      40,,      65,,    9720,,    4140,,    5580,
"Mother tongue","          Hungarian",,    1240,,     590,,     655,,   36740,,   17150,,   19590,
"Mother tongue","          Uralic languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Mother tongue","        Other languages; n.i.e.",,      65,,      30,,      40,,    1475,,     780,,     690,
"Mother tongue","  Multiple responses",,    8045,,    3940,,    4105,,  365910,,  176250,,  189660,
"Mother tongue","    English and French",,    1135,,     505,,     630,,   54045,,   25165,,   28880,
"Mother tongue","    English and non-official language",,    6415,,    3195,,    3220,,  288285,,  140345,,  147940,
"Mother tongue","    French and non-official language",,     245,,     120,,     125,,   12565,,    5735,,    6830,
"Mother tongue","    English; French and non-official language",,     245,,     110,,     130,,   11010,,    5000,,    6005,
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",19,  450290,,  219135,,  231150,,13312865,, 6503875,, 6808990,
"Language spoken most often at home","  Single responses",,  432850,,  210670,,  222180,,12522045,, 6123955,, 6398085,
"Language spoken most often at home","    Official languages",,  392365,,  191360,,  201005,,10605725,, 5214425,, 5391300,
"Language spoken most often at home","      English",,  390705,,  190590,,  200115,,10328680,, 5084885,, 5243800,
"Language spoken most often at home","      French",,    1660,,     765,,     895,,  277045,,  129540,,  147500,
"Language spoken most often at home","    Non-official languages",,   40480,,   19310,,   21170,, 1916315,,  909530,, 1006780,
"Language spoken most often at home","      Aboriginal languages",,      30,,      15,,      20,,    9210,,    4600,,    4610,
"Language spoken most often at home","        Algonquian languages",,      10,,       5,,       5,,    8685,,    4370,,    4320,
"Language spoken most often at home","          Blackfoot",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","          Cree-Montagnais languages",,       0,,       0,,       0,,    2370,,    1205,,    1165,
"Language spoken most often at home","            Atikamekw",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Montagnais (Innu)",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Moose Cree",,       0,,       0,,       0,,      10,,      10,,       5,
"Language spoken most often at home","            Naskapi",,       0,,       0,,       0,,      10,,       5,,       5,
"Language spoken most often at home","            Northern East Cree",,       0,,       0,,       0,,      20,,      10,,      15,
"Language spoken most often at home","            Plains Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Southern East Cree",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Swampy Cree",,       0,,       0,,       0,,     105,,      50,,      55,
"Language spoken most often at home","            Woods Cree",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","            Cree; n.o.s.",,       0,,       0,,       0,,    2220,,    1135,,    1085,
"Language spoken most often at home","          Eastern Algonquian languages",,       0,,       0,,       0,,       5,,       5,,       5,
"Language spoken most often at home","            Malecite",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Mi'kmaq",,       0,,       0,,       0,,       5,,       5,,       0,
"Language spoken most often at home","          Ojibway-Potawatomi languages",,      10,,       0,,       5,,    6305,,    3155,,    3145,
"Language spoken most often at home","            Algonquin",,       0,,       0,,       0,,       5,,       0,,       0,
"Language spoken most often at home","            Ojibway",,      10,,       5,,       5,,    3315,,    1695,,    1620,
"Language spoken most often at home","            Oji-Cree",,       0,,       0,,       0,,    2905,,    1420,,    1490,
"Language spoken most often at home","            Ottawa (Odawa)",,       0,,       0,,       0,,      75,,      40,,      35,
"Language spoken most often at home","          Algonquian languages; n.i.e.",,       0,,       0,,       0,,       5,,       0,,       0,
"Language spoken most often at home","        Athabaskan languages",,       0,,       0,,       0,,      20,,      10,,      10,
"Language spoken most often at home","          Northern Athabaskan languages",,       0,,       0,,       0,,      15,,      10,,      10,
"Language spoken most often at home","            Babine (Wetsuwet'en)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language spoken most often at home","            Beaver",,       0,,       0,,       0,,       0,,       0,,       0,
